STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT13,WT16,WT19
USW00013958,"AUSTIN CAMP MABRY, TX US",1/31/19,0.02,0,0,,58,46,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/1/19,0.01,0,0,,65,57,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/2/19,0,0,0,,64,59,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/3/19,0,0,0,,76,62,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/4/19,0,0,0,,77,66,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/5/19,0,0,0,,79,67,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/6/19,0,0,0,,76,68,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/7/19,0.03,0,0,,72,39,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/8/19,0.03,0,0,,39,33,,,,1,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/9/19,0.06,0,0,,41,33,1,,,1,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/10/19,0.08,0,0,,47,37,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/11/19,0.05,0,0,,63,47,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/12/19,0,0,0,,65,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/13/19,0,0,0,,66,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/14/19,0,0,0,,75,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/15/19,0,0,0,,91,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/16/19,0,0,0,,62,42,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/17/19,0,0,0,,63,49,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/18/19,0,0,0,,59,44,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/19/19,0.17,0,0,,45,40,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/20/19,0,0,0,,65,41,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/21/19,0,0,0,,56,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/22/19,0.02,0,0,,59,50,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/23/19,0.04,0,0,,75,53,1,1,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/24/19,0,0,0,,65,45,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/25/19,0,0,0,,68,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/26/19,0,0,0,,69,54,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/27/19,0,0,0,,79,51,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/28/19,0.1,0,0,,51,39,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/1/19,0,0,0,,54,42,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/2/19,0,0,0,,54,45,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/3/19,0,0,0,,45,33,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/4/19,0,0,0,,38,29,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/5/19,0,0,0,,48,26,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/6/19,0,0,0,,59,29,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/7/19,0,0,0,,75,50,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/8/19,0,0,0,,84,64,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/9/19,0.04,0,0,,87,58,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/10/19,0,0,0,,78,55,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/11/19,0,0,0,,65,57,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/12/19,0.01,0,0,,78,58,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/13/19,0.34,0,0,,83,55,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/14/19,0.02,0,0,,76,59,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/15/19,0,0,0,,60,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/16/19,0,0,0,,63,47,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/17/19,0,0,0,,68,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/18/19,0,0,0,,71,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/19/19,0,0,0,,72,47,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/20/19,0,0,0,,78,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/21/19,0,0,0,,80,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/22/19,0,0,0,,81,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/23/19,0,0,0,,75,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/24/19,0,0,0,,83,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/25/19,0,0,0,,82,64,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/26/19,0,0,0,,79,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/27/19,0,0,0,,79,53,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/28/19,0,0,0,,80,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/29/19,0,0,0,,80,62,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/30/19,0,0,0,,71,50,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/31/19,0,0,0,,59,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/1/19,0,0,0,,64,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/2/19,0,0,0,,74,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/3/19,0.03,0,0,,70,55,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/4/19,0.04,0,0,,92,65,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/5/19,0,0,0,,83,64,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/6/19,3.4,0,0,,73,66,1,1,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/7/19,1.3,0,0,,70,62,1,1,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/8/19,0,0,0,,89,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/9/19,0,0,0,,90,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/10/19,0,0,0,,93,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/11/19,0,0,0,,84,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/12/19,0.01,0,0,,79,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/13/19,0.43,0,0,,68,48,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/14/19,0,0,0,,75,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/15/19,0,0,0,,82,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/16/19,0,0,0,,84,64,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/17/19,0.24,0,0,,84,61,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/18/19,0.33,0,0,,76,57,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/19/19,0,0,0,,77,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/20/19,0,0,0,,84,47,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/21/19,0,0,0,,85,58,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/22/19,0,0,0,,80,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/23/19,0,0,0,,80,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/24/19,1.48,0,0,,70,58,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/25/19,0,0,0,,88,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/26/19,0,0,0,,83,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/27/19,0,0,0,,86,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/28/19,0,0,0,,86,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/29/19,0,0,0,,85,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/30/19,0.02,0,0,,83,74,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/1/19,0.01,0,0,,83,75,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/2/19,0.15,0,0,,79,63,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/3/19,3.26,0,0,,82,64,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/4/19,0,0,0,,83,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/5/19,0,0,0,,86,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/6/19,0,0,0,,76,67,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/7/19,1.82,0,0,,87,68,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/8/19,1.44,0,0,,78,66,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/9/19,0.01,0,0,,87,63,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/10/19,0,0,0,,68,55,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/11/19,0.13,0,0,,66,57,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/12/19,0,0,0,,80,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/13/19,0,0,0,,84,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/14/19,0,0,0,,82,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/15/19,0,0,0,,86,64,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/16/19,0,0,0,,87,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/17/19,0,0,0,,90,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/18/19,0.06,0,0,,85,76,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/19/19,0,0,0,,91,76,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/20/19,0,0,0,,90,77,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/21/19,0.16,0,0,,88,64,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/22/19,0,0,0,,91,74,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/23/19,0,0,0,,92,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/24/19,0,0,0,,90,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/25/19,0,0,0,,91,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/26/19,0,0,0,,91,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/27/19,0,0,0,,90,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/28/19,0,0,0,,89,74,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/29/19,0,0,0,,92,76,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/30/19,0.48,0,0,,86,72,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/31/19,0,0,0,,91,72,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/1/19,0,0,0,,92,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/2/19,0,0,0,,94,74,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/3/19,0,0,0,,93,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/4/19,0.37,0,0,,84,74,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/5/19,0.14,0,0,,91,74,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/6/19,0.58,0,0,,90,67,1,,1,,1,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/7/19,0,0,0,,95,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/8/19,0,0,0,,98,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/9/19,1.04,0,0,,98,71,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/10/19,0,0,0,,88,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/11/19,0.03,0,0,,81,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/12/19,0,0,0,,90,66,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/13/19,0,0,0,,91,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/14/19,0,0,0,,92,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/15/19,0,0,0,,95,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/16/19,0.23,0,0,,95,69,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/17/19,0.19,0,0,,90,69,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/18/19,0,0,0,,95,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/19/19,0,0,0,,97,78,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/20/19,0,0,0,,97,77,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/21/19,0,0,0,,95,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/22/19,0,0,0,,93,75,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/23/19,0,0,0,,96,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/24/19,0.38,0,0,,83,67,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/25/19,0,0,0,,94,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/26/19,0.01,0,0,,93,71,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/27/19,0.59,0,0,,95,72,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/28/19,0,0,0,,94,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/29/19,0.42,0,0,,96,68,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/30/19,0.47,0,0,,86,68,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/1/19,0,0,0,,92,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/2/19,0,0,0,,93,75,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/3/19,0.01,0,0,,92,75,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/4/19,0,0,0,,93,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/5/19,0,0,0,,96,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/6/19,0,0,0,,95,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/7/19,0,0,0,,97,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/8/19,0.38,0,0,,97,72,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/9/19,0,0,0,,97,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/10/19,0,0,0,,98,77,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/11/19,0,0,0,,98,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/12/19,0,0,0,,99,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/13/19,0,0,0,,97,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/14/19,0,0,0,,100,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/15/19,0,0,0,,98,77,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/16/19,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/17/19,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/18/19,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/19/19,0,0,0,,100,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/20/19,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/21/19,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/22/19,0,0,0,,99,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/23/19,0,0,0,,95,80,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/24/19,0,0,0,,92,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/25/19,0,0,0,,93,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/26/19,0,0,0,,93,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/27/19,0,0,0,,97,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/28/19,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/29/19,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/30/19,0,0,0,,103,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/31/19,0,0,0,,103,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/1/19,0,0,0,,100,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/2/19,0,0,0,,100,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/3/19,0,0,0,,98,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/4/19,0.2,0,0,,95,75,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/5/19,0,0,0,,100,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/6/19,0,0,0,,102,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/7/19,0,0,0,,102,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/8/19,0,0,0,,104,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/9/19,0,0,0,,105,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/10/19,0,0,0,,104,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/11/19,0,0,0,,104,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/12/19,0,0,0,,105,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/13/19,0,0,0,,105,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/14/19,0,0,0,,104,79,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/15/19,0,0,0,,103,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/16/19,0,0,0,,104,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/17/19,0,0,0,,104,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/18/19,0,0,0,,103,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/19/19,0,0,0,,103,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/20/19,0,0,0,,103,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/21/19,0,0,0,,101,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/22/19,0,0,0,,102,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/23/19,0,0,0,,100,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/24/19,1.3,0,0,,99,75,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/25/19,0,0,0,,101,76,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/26/19,0,0,0,,102,79,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/27/19,0,0,0,,94,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/28/19,0.01,0,0,,102,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/29/19,0,0,0,,102,77,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/30/19,0,0,0,,100,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/31/19,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/1/19,0,0,0,,99,76,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/2/19,0,0,0,,102,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/3/19,0,0,0,,101,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/4/19,0,0,0,,102,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/5/19,0,0,0,,102,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/6/19,0,0,0,,103,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/7/19,0,0,0,,103,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/8/19,0,0,0,,102,77,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/9/19,0,0,0,,101,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/10/19,0.19,0,0,,101,74,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/11/19,0,0,0,,100,74,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/12/19,0,0,0,,100,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/13/19,0,0,0,,98,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/14/19,0,0,0,,100,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/15/19,0,0,0,,98,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/16/19,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/17/19,0,0,0,,92,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/18/19,0,0,0,,101,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/19/19,0.34,0,0,,101,77,,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/20/19,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/21/19,0,0,0,,99,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/22/19,0,0,0,,100,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/23/19,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/24/19,0,0,0,,98,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/25/19,0,0,0,,100,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/26/19,0,0,0,,98,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/27/19,0,0,0,,99,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/28/19,0,0,0,,96,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/29/19,0.09,0,0,,98,77,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/30/19,0.02,0,0,,99,80,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/1/19,0,0,0,,99,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/2/19,0,0,0,,98,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/3/19,0,0,0,,97,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/4/19,0,0,0,,96,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/5/19,0,0,0,,97,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/6/19,0,0,0,,99,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/7/19,0,0,0,,85,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/8/19,0,0,0,,87,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/9/19,0,0,0,,96,69,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/10/19,0,0,0,,99,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/11/19,0.48,0,0,,82,47,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/12/19,0.01,0,0,,65,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/13/19,0.01,0,0,,82,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/14/19,0,0,0,,89,71,,,,,,,1,,,
